Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref)
223.2,65,100,80,0.0,13.341,235.93,24.599,250,0.9,0,66.137,13.82,8.1885,67507,77344,298.21,207.83,1.0743,4,,23,,0.31864,0.20026,,,0.88757,0,,0,1,9,9
223.4,65,100,80,0.0,13.942,140.91,2.4599,250,0.9,0,66.258,13.827,8.1765,67571,77417,297.97,131.54,1.0738,4,,23,,0.31743,0.20027,,,0.88722,0,,0,1,9,9
223.6,65,100,80,0.0,10.738,68.335,0.24599,250,0.9,0,66.377,13.819,8.1647,67634,77489,297.81,80.299,1.0734,4,,23,,0.32135,0.20024,,,0.88686,0,,0,1,9,9
223.8,65,100,80,0.0,5.6263,20.5,94.853,250,0.9,0,66.497,13.792,8.1531,67695,77560,297.98,135.81,1.073,4,,23,,0.33998,0.20008,,,0.88651,0,,0,1,9,9
224.0,65,100,80,0.0,2.0349,74.733,9.4853,250,0.9,0,66.619,13.776,8.1416,67757,77630,297.84,90.723,1.0725,4,,23,,0.35242,0.19998,,,0.88615,0,,0,1,9,9
224.2,65,100,80,0.0,2.2634,22.42,192.46,250,0.9,0,66.74,13.785,8.13,67818,77701,298.29,234.64,1.0721,4,,23,,0.34959,0.2,,,0.8858,0,,0,1,9,9
224.4,65,100,80,0.0,6.0041,173.31,19.246,250,0.9,0,66.862,13.806,8.1184,67879,77772,298.06,161.27,1.0717,4,,23,,0.34156,0.20007,,,0.88544,0,,0,1,9,9
224.6,65,100,80,0.0,10.549,101.58,1.9246,250,0.9,0,66.98,13.821,8.1067,67942,77844,297.88,101.86,1.0713,4,,23,,0.34097,0.20008,,,0.88508,0,,0,1,9,9
224.8,65,100,80,0.0,13.005,30.474,124.44,250,0.9,0,67.1,13.82,8.095,68005,77916,298.12,180.89,1.0708,4,,23,,0.35194,0.19998,,,0.88472,0,,0,1,9,9
225.0,65,100,80,0.0,11.751,112.57,12.444,250,0.9,0,67.218,13.833,8.0833,68068,77989,297.95,123.96,1.0704,4,,23,,0.34084,0.20008,,,0.88437,0,,0,1,9,9
225.2,65,100,80,0.0,7.5913,33.772,238.45,250,0.9,0,67.339,13.81,8.0717,68130,78060,298.51,304.66,1.07,4,,23,,0.35687,0.19994,,,0.88401,0,,0,1,9,9
225.4,65,100,80,0.0,3.1628,227.8,23.845,250,0.9,0,67.461,13.807,8.0602,68191,78131,298.22,212.42,1.0695,4,,23,,0.35446,0.19996,,,0.88365,0,,0,1,9,9
225.6,65,100,80,0.0,1.6759,143.43,2.3845,250,0.9,0,67.58,13.81,8.0488,68252,78201,297.98,135.31,1.0691,4,,23,,0.35148,0.19999,,,0.88329,0,,0,1,9,9
225.8,65,100,80,0.0,4.0636,71.016,0.23845,250,0.9,0,67.698,13.823,8.0375,68314,78271,297.83,85.438,1.0687,4,,23,,0.34841,0.20002,,,0.88293,0,,0,1,9,9
226.0,65,100,80,0.0,8.4937,21.305,92.04,250,0.9,0,67.815,13.847,8.026,68376,78343,297.99,138.29,1.0682,4,,23,,0.33859,0.2001,,,0.88257,0,,0,1,9,9
226.2,65,100,80,0.0,11.59,72.738,9.204,250,0.9,0,67.932,13.867,8.0145,68439,78415,297.86,94.74,1.0678,4,,23,,0.32898,0.20019,,,0.88221,0,,0,1,9,9
226.4,65,100,80,0.0,11.175,21.821,183.18,250,0.9,0,68.051,13.865,8.003,68502,78487,298.28,230.07,1.0673,4,,23,,0.33299,0.20015,,,0.88185,0,,0,1,9,9
226.6,65,100,80,0.0,7.7426,162.5,18.318,250,0.9,0,68.169,13.852,7.9916,68564,78559,298.05,157.38,1.0669,4,,23,,0.34275,0.20007,,,0.88148,0,,0,1,9,9
226.8,65,100,80,0.0,3.8283,91.888,1.8318,250,0.9,0,68.288,13.843,7.9804,68625,78629,297.87,98.534,1.0665,4,,23,,0.34683,0.20004,,,0.88112,0,,0,1,9,9
227.0,65,100,80,0.0,2.3239,27.566,116.47,250,0.9,0,68.407,13.841,7.9692,68686,78700,298.09,170.55,1.066,4,,23,,0.35004,0.20001,,,0.88076,0,,0,1,9,9
227.2,65,100,80,0.0,4.2211,100.99,11.647,250,0.9,0,68.524,13.848,7.9579,68748,78770,297.93,119.23,1.0656,4,,23,,0.35165,0.2,,,0.88039,0,,0,1,9,9
227.4,65,100,80,0.0,8.1206,30.298,217.82,250,0.9,0,68.64,13.869,7.9466,68810,78842,298.44,282.76,1.0652,4,,23,,0.34368,0.20007,,,0.88003,0,,0,1,9,9
227.6,65,100,80,0.0,11.111,203.48,21.782,250,0.9,0,68.756,13.889,7.9352,68872,78914,298.19,203.28,1.0647,4,,23,,0.33489,0.20014,,,0.87966,0,,0,1,9,9
227.8,65,100,80,0.0,11.124,131.41,2.1782,250,0.9,0,68.873,13.891,7.9238,68935,78986,297.97,132.34,1.0643,4,,23,,0.33617,0.20013,,,0.8793,0,,0,1,9,9
228.0,65,100,80,0.0,8.0993,64.923,0.21782,250,0.9,0,68.989,13.886,7.9126,68997,79057,297.83,85.24,1.0638,4,7563.6,23,3846.3,0.33791,0.20012,7.9579,16.616,0.87893,0,87.072,0,1,9,9
228.2,65,100,80,0.0,4.1779,19.477,87.972,250,0.9,0,69.106,13.871,7.9015,69059,79128,297.98,135.17,1.0634,4,,23,,0.34712,0.20004,,,0.87857,0,,0,1,9,9
228.4,65,100,80,0.0,2.3525,67.24,8.7972,250,0.9,0,69.225,13.863,7.8905,69120,79198,297.86,94.428,1.0629,4,,23,,0.35611,0.19996,,,0.8782,0,,0,1,9,9
228.6,65,100,80,0.0,3.9562,20.172,171.88,250,0.9,0,69.341,13.864,7.8794,69181,79269,298.25,220.53,1.0625,4,,23,,0.36357,0.1999,,,0.87783,0,,0,1,9,9
228.8,65,100,80,0.0,7.6977,149.62,17.188,250,0.9,0,69.454,13.875,7.8683,69243,79340,298.05,156.21,1.0621,4,,23,,0.36546,0.19989,,,0.87747,0,,0,1,9,9
229.0,65,100,80,0.0,10.621,87.698,1.7188,250,0.9,0,69.563,13.905,7.8571,69306,79412,297.88,101.03,1.0616,4,,23,,0.34751,0.20004,,,0.8771,0,,0,1,9,9
229.2,65,100,80,0.0,10.55,26.309,113.49,250,0.9,0,69.673,13.885,7.846,69368,79484,298.09,171.56,1.0612,4,,23,,0.36871,0.19986,,,0.87673,0,,0,1,9,9
229.4,65,100,80,0.0,7.4317,97.681,11.349,250,0.9,0,69.783,13.886,7.8349,69430,79555,297.95,122.81,1.0607,4,,23,,0.36642,0.19988,,,0.87636,0,,0,1,9,9
229.6,65,100,80,0.0,3.8721,29.304,207.63,250,0.9,0,69.891,13.877,7.8239,69491,79625,298.42,277.27,1.0603,4,,23,,0.37071,0.19984,,,0.87599,0,,0,1,9,9
229.8,65,100,80,0.0,2.6757,191.61,20.763,250,0.9,0,69.999,13.886,7.813,69552,79695,298.19,203.16,1.0598,4,,23,,0.36404,0.1999,,,0.87562,0,,0,1,9,9
230.0,65,100,80,0.0,4.6595,125.49,2.0763,250,0.9,0,70.109,13.907,7.802,69614,79765,298.0,139.26,1.0594,4,,23,,0.35119,0.20001,,,0.87525,0,,0,1,9,9
230.2,65,100,80,0.0,8.4031,66.951,0.20763,250,0.9,-4000,70.219,13.927,7.791,68964,79037,297.86,93.759,1.0519,4,,23,,0.33756,0.20015,,,0.86902,0,,0,1,9,9
230.4,65,100,80,0.0,0.0081654,20.085,88.792,250,0.9,-4000,70.334,13.903,7.7802,68313,78306,298.02,145.08,1.0412,4,,23,,0.33518,0.20019,,,0.86014,0,,0,1,9,9
230.6,65,100,80,0.0,0.0,70.649,8.8792,250,0.9,-4000,70.451,13.919,7.7692,67662,77576,297.9,106.66,1.0302,4,,23,,0.31461,0.20039,,,0.85109,0,,0,1,9,9
230.8,65,100,80,0.51869,0.0,21.195,167.51,250,0.9,-4000,70.57,13.923,7.7582,67011,76846,298.28,229.34,1.0193,4,,23,,0.30499,0.20049,,,0.84205,0,,0,1,9,9
231.0,65,100,80,1.0375,0.0,151.95,16.751,250,0.9,-4000,70.693,13.944,7.7471,66360,76116,298.09,169.75,1.0084,4,,23,,0.27946,0.20073,,,0.83302,0,,0,1,9,9
231.2,65,100,80,1.5564,0.0,94.025,1.6751,250,0.9,-4000,70.814,13.965,7.736,65710,75387,297.92,115.9,0.99753,4,,23,,0.25356,0.20098,,,0.824,0,,0,1,9,9
231.4,65,100,80,2.0753,0.0,28.207,114.74,250,0.9,-4000,70.939,13.967,7.7248,65059,74657,298.15,187.56,0.98667,4,,23,,0.24681,0.20106,,,0.815,0,,0,1,9,9
231.6,65,100,80,2.5943,0.0,106.96,11.474,250,0.9,-4000,71.071,13.968,7.7136,64409,73928,297.99,137.89,0.97582,4,,23,,0.24289,0.20111,,,0.80602,0,,0,1,9,9
231.8,65,100,80,3.1135,0.0,54.572,1.1474,250,0.9,-4000,71.203,13.988,7.7023,63759,73199,297.85,97.013,0.96499,4,,23,,0.2197,0.20133,,,0.79705,0,,0,1,9,9
232.0,65,100,80,3.6327,0.0,16.372,83.821,250,0.9,-4000,71.336,13.987,7.6909,63109,72471,298.02,145.95,0.95418,4,,23,,0.21712,0.20138,,,0.7881,0,,0,1,9,9
232.2,65,100,80,4.152,0.0,68.548,8.3821,250,0.9,0,71.469,14.0,7.6795,63171,72542,297.89,108.55,0.95063,4,,23,,0.20631,0.20148,,,0.78516,0,,0,1,9,9
232.4,65,100,80,4.6761,0.0,20.564,169.14,250,0.9,0,71.598,13.997,7.668,63233,72613,298.31,233.88,0.95005,4,,23,,0.21332,0.20142,,,0.78467,0,,0,1,9,9
232.6,65,100,80,5.1983,0.0,163.06,16.914,250,0.9,0,71.724,14.0,7.6565,63295,72685,298.11,173.17,0.94963,4,,23,,0.21649,0.20139,,,0.78433,0,,0,1,9,9
232.8,65,100,80,0.0,0.0,101.18,1.6914,250,0.9,0,71.851,14.017,7.6452,63356,72755,297.93,119.42,0.94922,4,,23,,0.19003,0.20162,,,0.78399,0,,0,1,9,9
233.0,65,100,80,0.0,0.0,30.354,118.61,250,0.9,0,71.98,14.019,7.6339,63417,72825,298.19,195.83,0.94881,4,,23,,0.19024,0.20162,,,0.78365,0,,0,1,9,9
233.2,65,100,80,0.0,0.0,117.56,11.861,250,0.9,0,72.108,14.027,7.6226,63478,72895,298.02,148.06,0.9484,4,,23,,0.18611,0.20165,,,0.78331,0,,0,1,9,9
233.4,65,100,80,0.0,0.0,67.283,1.1861,250,0.9,0,72.236,14.038,7.6113,63539,72966,297.88,105.41,0.94798,4,,23,,0.17914,0.20171,,,0.78297,0,,0,1,9,9
233.6,65,100,80,0.0,4.8694,20.185,93.715,250,0.9,0,72.362,14.056,7.6,63601,73037,298.07,162.02,0.94757,4,,23,,0.17697,0.20173,,,0.78262,0,,0,1,9,9
233.8,65,100,80,0.0,11.453,82.227,9.3715,250,0.9,0,72.488,14.07,7.5885,63664,73110,297.93,119.9,0.94716,4,,23,,0.18306,0.20168,,,0.78228,0,,0,1,9,9
234.0,65,100,80,0.0,15.671,24.668,185.78,250,0.9,0,72.619,14.079,7.5769,63728,73183,298.39,258.4,0.94674,4,,23,,0.1881,0.20164,,,0.78194,0,,0,1,9,9
234.2,65,100,80,0.0,15.005,182.83,18.578,250,0.9,0,72.749,14.081,7.5653,63792,73257,298.17,190.06,0.94633,4,,23,,0.18882,0.20163,,,0.78159,0,,0,1,9,9
234.4,65,100,80,0.0,10.257,115.38,1.8578,250,0.9,0,72.88,14.063,7.554,63855,73329,297.96,129.17,0.94591,4,,23,,0.19995,0.20154,,,0.78125,0,,0,1,9,9
234.6,65,100,80,0.0,4.494,53.228,0.18578,250,0.9,0,73.013,14.047,7.5428,63917,73401,297.83,89.183,0.9455,4,,23,,0.2066,0.20148,,,0.78091,0,,0,1,9,9
234.8,65,100,80,0.0,1.2872,15.969,76.655,250,0.9,0,73.144,14.043,7.5317,63978,73471,297.97,132.11,0.94508,4,,23,,0.20696,0.20148,,,0.78056,0,,0,1,9,9
235.0,65,100,80,0.0,2.4841,59.864,7.6655,250,0.9,0,73.273,14.05,7.5206,64040,73542,297.86,97.966,0.94466,4,,23,,0.20711,0.20148,,,0.78022,0,,0,1,9,9
235.2,65,100,80,0.0,7.1825,17.959,158.01,250,0.9,0,73.399,14.064,7.5094,64102,73614,298.25,214.79,0.94425,4,,23,,0.20832,0.20147,,,0.77987,0,,0,1,9,9
235.4,65,100,80,0.0,12.442,147.44,15.801,250,0.9,0,73.524,14.076,7.498,64166,73687,298.07,162.74,0.94383,4,,23,,0.21342,0.20143,,,0.77952,0,,0,1,9,9
235.6,65,100,80,0.0,15.262,94.15,1.5801,250,0.9,0,73.651,14.099,7.4867,64230,73760,297.92,115.86,0.94341,4,,23,,0.20125,0.20153,,,0.77918,0,,0,1,9,9
235.8,65,100,80,0.0,13.785,28.245,113.96,250,0.9,0,73.775,14.099,7.4754,64293,73833,298.16,189.55,0.94299,4,,23,,0.20073,0.20154,,,0.77883,0,,0,1,9,9
236.0,65,100,80,0.0,9.0241,110.59,11.396,250,0.9,0,73.903,14.098,7.4643,64356,73906,298.02,147.98,0.94257,4,,23,,0.19373,0.2016,,,0.77848,0,,0,1,9,9
236.2,65,100,80,0.0,4.054,67.377,1.1396,250,0.9,0,74.031,14.089,7.4533,64418,73977,297.89,108.05,0.94215,4,,23,,0.19433,0.2016,,,0.77813,0,,0,1,9,9
236.4,65,100,80,0.0,1.829,20.213,94.055,250,0.9,0,74.157,14.069,7.4423,64479,74047,298.08,165.92,0.94173,4,,23,,0.21355,0.20143,,,0.77778,0,,0,1,9,9
236.6,65,100,80,0.0,3.6149,83.146,9.4055,250,0.9,0,74.285,14.083,7.4314,64541,74119,297.96,129.72,0.9413,4,,23,,0.20891,0.20147,,,0.77743,0,,0,1,9,9
236.8,65,100,80,0.0,8.1304,43.636,0.94055,250,0.9,0,74.414,14.093,7.4204,64603,74191,297.85,95.605,0.94088,4,,23,,0.21353,0.20143,,,0.77708,0,,0,1,9,9
237.0,65,100,80,0.0,12.574,13.091,77.139,250,0.9,0,74.542,14.129,7.4093,64667,74264,298.0,140.41,0.94046,4,,23,,0.19205,0.20162,,,0.77673,0,,0,1,9,9
237.2,65,100,80,0.0,14.178,59.312,7.7139,250,0.9,0,74.668,14.133,7.3982,64731,74337,297.9,110.49,0.94003,4,,23,,0.19449,0.2016,,,0.77638,0,,0,1,9,9
237.4,65,100,80,0.0,12.015,17.794,145.54,250,0.9,0,74.792,14.129,7.3871,64794,74410,298.25,216.17,0.93961,4,,23,,0.19729,0.20158,,,0.77603,0,,0,1,9,9
237.6,65,100,80,0.0,7.4719,134.72,14.554,250,0.9,0,74.922,14.104,7.3762,64856,74482,298.1,171.29,0.93918,4,,23,,0.21546,0.20142,,,0.77568,0,,0,1,9,9
237.8,65,100,80,0.0,3.3916,90.564,1.4554,250,0.9,0,75.049,14.101,7.3654,64918,74553,297.95,125.47,0.93876,4,,23,,0.21441,0.20143,,,0.77532,0,,0,1,9,9
238.0,65,100,80,0.0,2.4172,43.576,0.14554,250,0.9,0,75.18,14.111,7.3546,64979,74624,297.84,90.392,0.93833,4,,23,,0.20634,0.2015,,,0.77497,0,,0,1,9,9
238.2,65,100,80,0.0,5.0944,13.073,73.347,250,0.9,0,75.309,14.127,7.3438,65041,74695,297.97,131.24,0.9379,4,,23,,0.19928,0.20156,,,0.77462,0,,0,1,9,9
238.4,65,100,80,0.0,9.5983,53.946,7.3347,250,0.9,0,75.44,14.134,7.333,65104,74768,297.87,99.695,0.93748,4,,23,,0.20697,0.2015,,,0.77426,0,,0,1,9,9
238.6,65,100,80,0.0,13.178,16.184,145.12,250,0.9,0,75.566,14.144,7.322,65167,74841,298.21,204.78,0.93705,4,,23,,0.21003,0.20147,,,0.77391,0,,0,1,9,9
238.8,65,100,80,0.0,13.492,130.51,14.512,250,0.9,0,75.691,14.156,7.3111,65231,74914,298.04,153.33,0.93662,4,,23,,0.20265,0.20154,,,0.77355,0,,0,1,9,9
239.0,65,100,80,0.0,10.429,77.813,1.4512,250,0.9,0,75.815,14.164,7.3003,65294,74986,297.89,105.75,0.93619,4,,23,,0.19092,0.20164,,,0.7732,0,,0,1,9,9
239.2,65,100,80,0.0,6.0567,23.344,105.07,250,0.9,0,75.942,14.161,7.2896,65356,75058,298.1,171.55,0.93576,4,,23,,0.18612,0.20168,,,0.77284,0,,0,1,9,9
239.4,65,100,80,0.0,3.0269,94.279,10.507,250,0.9,0,76.069,14.161,7.279,65417,75129,297.95,126.49,0.93533,4,,23,,0.18311,0.20171,,,0.77248,0,,0,1,9,9
239.6,65,100,80,0.0,3.2494,45.82,1.0507,250,0.9,0,76.197,14.174,7.2684,65479,75200,297.83,89.655,0.9349,4,,23,,0.17446,0.20178,,,0.77213,0,,0,1,9,9
239.8,65,100,80,0.0,6.4834,13.746,78.215,250,0.9,0,76.322,14.175,7.2578,65541,75271,297.98,134.14,0.93447,4,,23,,0.1838,0.2017,,,0.77177,0,,0,1,9,9
240.0,65,100,80,0.0,10.858,58.344,7.8215,250,0.9,0,76.448,14.186,7.2471,65604,75344,297.87,100.53,0.93403,4,7584.3,23,3866.1,0.18758,0.20167,7.2896,15.699,0.77141,0,85.219,0,1,9,9
240.2,65,100,80,0.0,14.029,17.503,153.28,250,0.9,0,76.574,14.205,7.2363,65668,75417,298.23,212.47,0.9336,4,,23,,0.17957,0.20174,,,0.77105,0,,0,1,9,9
240.4,65,100,80,0.0,14.19,138.8,15.328,250,0.9,0,76.698,14.203,7.2256,65731,75490,298.06,158.05,0.93317,4,,23,,0.18563,0.20169,,,0.77069,0,,0,1,9,9
240.6,65,100,80,0.0,10.987,83.928,1.5328,250,0.9,0,76.823,14.181,7.2149,65794,75563,297.9,108.37,0.93273,4,,23,,0.20537,0.20152,,,0.77033,0,,0,1,9,9
240.8,65,100,80,0.0,6.2094,25.178,108.93,250,0.9,0,76.948,14.178,7.2044,65856,75634,298.12,177.2,0.9323,4,,23,,0.20189,0.20155,,,0.76997,0,,0,1,9,9
241.0,65,100,80,0.0,2.875,99.347,10.893,250,0.9,0,77.077,14.164,7.194,65918,75705,297.98,133.48,0.93186,4,,23,,0.21304,0.20146,,,0.76961,0,,0,1,9,9
241.2,65,100,80,0.0,2.9611,53.344,1.0893,250,0.9,0,77.208,14.173,7.1836,65979,75777,297.85,94.806,0.93142,4,,23,,0.20836,0.2015,,,0.76925,0,,0,1,9,9
241.4,65,100,80,0.0,6.3725,16.003,85.033,250,0.9,0,77.338,14.186,7.1731,66041,75848,298.01,144.74,0.93099,4,,23,,0.20719,0.20151,,,0.76889,0,,0,1,9,9
241.6,65,100,80,0.0,10.978,67.015,8.5033,250,0.9,0,77.465,14.201,7.1626,66104,75921,297.9,108.9,0.93055,4,,23,,0.20651,0.20152,,,0.76853,0,,0,1,9,9
241.8,65,100,80,0.0,14.153,20.104,162.43,250,0.9,0,77.591,14.219,7.152,66168,75994,298.28,228.15,0.93011,4,,23,,0.19949,0.20158,,,0.76817,0,,0,1,9,9
242.0,65,100,80,0.0,14.052,149.7,16.243,250,0.9,0,77.715,14.222,7.1414,66231,76067,298.11,175.07,0.92967,4,,23,,0.19986,0.20157,,,0.7678,0,,0,1,9,9
242.2,65,100,80,0.0,11.037,98.446,1.6243,250,0.9,0,77.84,14.221,7.1309,66294,76140,297.95,124.01,0.92924,4,,23,,0.19765,0.20159,,,0.76744,0,,0,1,9,9
242.4,65,100,80,0.0,6.95,29.534,115.58,250,0.9,0,77.966,14.203,7.1206,66357,76212,298.18,197.22,0.9288,4,,23,,0.20956,0.20149,,,0.76708,0,,0,1,9,9
242.6,65,100,80,0.0,4.0317,109.93,11.558,250,0.9,0,78.094,14.211,7.1103,66418,76283,298.03,148.84,0.92836,4,,23,,0.19986,0.20158,,,0.76671,0,,0,1,9,9
242.8,65,100,80,0.0,4.0414,61.417,1.1558,250,0.9,0,78.223,14.225,7.1,66480,76354,297.89,107.26,0.92792,4,,23,,0.18964,0.20167,,,0.76635,0,,0,1,9,9
243.0,65,100,80,0.0,6.9742,18.425,83.883,250,0.9,0,78.352,14.228,7.0897,66542,76426,298.05,155.02,0.92747,4,,23,,0.19574,0.20161,,,0.76598,0,,0,1,9,9
243.2,65,100,80,0.0,11.13,68.23,8.3883,250,0.9,0,78.48,14.238,7.0794,66605,76499,297.93,118.26,0.92703,4,,23,,0.20023,0.20158,,,0.76562,0,,0,1,9,9
243.4,65,100,80,0.0,14.251,20.469,156.0,250,0.9,0,78.608,14.252,7.0689,66668,76572,298.29,231.5,0.92659,4,,23,,0.1972,0.2016,,,0.76525,0,,0,1,9,9
243.6,65,100,80,0.0,14.499,143.64,15.6,250,0.9,0,78.732,14.252,7.0585,66732,76645,298.12,178.65,0.92615,4,,23,,0.20126,0.20157,,,0.76488,0,,0,1,9,9
243.8,65,100,80,0.0,11.791,93.584,1.56,250,0.9,0,78.855,14.241,7.0482,66795,76718,297.97,129.91,0.9257,4,,23,,0.21111,0.20149,,,0.76452,0,,0,1,9,9
244.0,65,100,80,0.0,7.6259,45.751,0.156,250,0.9,0,78.978,14.235,7.038,66857,76790,297.85,93.851,0.92526,4,,23,,0.21266,0.20147,,,0.76415,0,,0,1,9,9
244.2,65,100,80,0.0,4.369,13.725,71.027,250,0.9,0,79.1,14.226,7.0279,66919,76861,297.97,131.88,0.92481,4,,23,,0.21831,0.20143,,,0.76378,0,,0,1,9,9
244.4,65,100,80,0.0,3.7607,50.832,7.1027,250,0.9,0,79.223,14.219,7.0179,66980,76932,297.87,100.01,0.92437,4,,23,,0.22764,0.20135,,,0.76341,0,,0,1,9,9
244.6,65,100,80,0.0,6.0322,15.25,137.29,250,0.9,0,79.343,14.226,7.0078,67042,77004,298.18,198.0,0.92392,4,,23,,0.23069,0.20132,,,0.76304,0,,0,1,9,9
244.8,65,100,80,0.0,9.6662,118.72,13.729,250,0.9,0,79.464,14.252,6.9976,67105,77076,298.03,149.7,0.92348,4,,23,,0.2173,0.20144,,,0.76267,0,,0,1,9,9
245.0,65,100,80,0.0,12.493,70.286,1.3729,250,0.9,0,79.581,14.257,6.9874,67168,77148,297.89,105.6,0.92303,4,,23,,0.22112,0.20141,,,0.7623,0,,0,1,9,9
245.2,65,100,80,0.0,12.876,21.086,96.002,250,0.9,0,79.696,14.27,6.9772,67231,77221,298.08,164.48,0.92258,4,,23,,0.21253,0.20148,,,0.76193,0,,0,1,9,9
245.4,65,100,80,0.0,10.398,82.432,9.6002,250,0.9,0,79.812,14.26,6.9671,67294,77293,297.96,126.49,0.92213,4,,23,,0.22087,0.20141,,,0.76156,0,,0,1,9,9
245.6,65,100,80,0.0,6.6459,42.348,0.96002,250,0.9,0,79.928,14.255,6.9571,67356,77365,297.85,92.476,0.92169,4,,23,,0.22215,0.2014,,,0.76119,0,,0,1,9,9
245.8,65,100,80,0.0,3.8705,12.704,74.912,250,0.9,0,80.044,14.24,6.9472,67418,77435,297.98,134.65,0.92124,4,,23,,0.23469,0.20129,,,0.76082,0,,0,1,9,9
246.0,65,100,80,0.0,3.8524,53.849,7.4912,250,0.9,0,80.16,14.228,6.9373,67479,77506,297.89,104.31,0.92079,4,,23,,0.25195,0.20115,,,0.76044,0,,0,1,9,9
246.2,65,100,80,0.0,6.463,16.155,138.83,250,0.9,0,80.273,14.241,6.9274,67541,77577,298.2,204.07,0.92034,4,,23,,0.24989,0.20116,,,0.76007,0,,0,1,9,9
246.4,65,100,80,0.0,9.9058,121.28,13.883,250,0.9,0,80.385,14.251,6.9174,67604,77649,298.07,162.47,0.91989,4,,23,,0.25073,0.20116,,,0.7597,0,,0,1,9,9
246.6,65,100,80,0.0,12.139,81.164,1.3883,250,0.9,0,80.493,14.259,6.9073,67667,77722,297.93,117.51,0.91943,4,,23,,0.25228,0.20115,,,0.75932,0,,0,1,9,9
246.8,65,100,80,0.0,12.027,24.349,105.32,250,0.9,0,80.601,14.28,6.8973,67730,77794,298.14,183.74,0.91898,4,,23,,0.23464,0.2013,,,0.75895,0,,0,1,9,9
247.0,65,100,80,0.0,9.7405,94.67,10.532,250,0.9,0,80.711,14.276,6.8874,67792,77866,298.0,140.45,0.91853,4,,23,,0.23641,0.20128,,,0.75858,0,,0,1,9,9
247.2,65,100,80,0.0,6.5347,51.228,1.0532,250,0.9,0,80.817,14.284,6.8776,67854,77937,297.88,101.96,0.91808,4,,23,,0.22549,0.20138,,,0.7582,0,,0,1,9,9
247.4,65,100,80,0.0,4.416,15.368,77.652,250,0.9,0,80.923,14.275,6.8678,67916,78007,298.01,144.99,0.91762,4,,23,,0.23229,0.20132,,,0.75782,0,,0,1,9,9
247.6,65,100,80,0.0,4.7139,58.378,7.7652,250,0.9,0,81.027,14.298,6.8581,67977,78078,297.9,109.73,0.91717,4,,23,,0.21482,0.20147,,,0.75745,0,,0,1,9,9
247.8,65,100,80,0.0,7.1293,17.513,144.64,250,0.9,0,81.131,14.32,6.8482,68039,78149,298.23,213.08,0.91671,4,,23,,0.20018,0.2016,,,0.75707,0,,0,1,9,9
248.0,65,100,80,0.0,9.9418,126.52,14.464,250,0.9,0,81.235,14.31,6.8384,68102,78220,298.06,159.02,0.91626,4,,23,,0.21921,0.20144,,,0.7567,0,,0,1,9,9
248.2,65,100,80,0.0,11.286,74.209,1.4464,250,0.9,0,81.339,14.305,6.8286,68165,78292,297.91,111.98,0.9158,4,,23,,0.23258,0.20132,,,0.75632,0,,0,1,9,9
248.4,65,100,80,0.0,10.353,22.263,93.816,250,0.9,0,81.44,14.294,6.8188,68227,78364,298.08,166.75,0.91535,4,,23,,0.24686,0.2012,,,0.75594,0,,0,1,9,9
248.6,65,100,80,0.0,7.5452,79.116,9.3816,250,0.9,0,81.544,14.285,6.809,68289,78435,297.95,125.13,0.91489,4,,23,,0.25486,0.20113,,,0.75556,0,,0,1,9,9
248.8,65,100,80,0.0,4.705,36.063,0.93816,250,0.9,0,81.648,14.286,6.7994,68351,78506,297.84,89.366,0.91443,4,,23,,0.25237,0.20116,,,0.75518,0,,0,1,9,9
249.0,65,100,80,0.0,3.8234,10.819,68.897,250,0.9,0,81.755,14.285,6.7898,68412,78576,297.95,125.38,0.91397,4,,23,,0.25479,0.20114,,,0.7548,0,,0,1,9,9
249.2,65,100,80,0.0,5.3554,44.432,6.8897,250,0.9,0,81.856,14.307,6.7803,68474,78647,297.85,93.247,0.91352,4,,23,,0.24042,0.20126,,,0.75442,0,,0,1,9,9
249.4,65,100,80,0.0,8.2744,13.33,131.96,250,0.9,0,81.955,14.311,6.7706,68536,78718,298.14,186.26,0.91306,4,,23,,0.245,0.20122,,,0.75404,0,,0,1,9,9
